T,T_over_gamma_max,exact,simplified,upper_131,simp_relative_error,upper_relative_gap
18226.928939200378481473308057,1.0100000000000000000000000000,9.4638031410821689272621468192,9.4631698754403521617096841369,9.4870998513202030689312175438,-0.000066914498576980412688439217046,0.0024616647124562023178255708215
19851.110725861798346159048378,1.1000000000000000000000000000,9.6421826804540065884859162740,9.6416020296910854192176731853,9.6653901258392237507784764724,-0.000060219846705272032979288387944,0.0024068663864108026934337656385
36092.928592475996993016451597,2.0000000000000000000000000000,10.104627081719277022391343367,10.104369616016240392322855404,10.127626115370075412109152220,-0.000025479980701358344749239671876,0.0022760893068886181667542166263
180464.64296237998496508225799,10.000000000000000000000000000,10.071765448875578132036325556,10.071860065075026095326296902,10.094895237247404940575938982,9.3942020322292489613579719266e-6,0.0022964979167985927449288234556
1.8046464296237998496508225799e6,100.00000000000000000000000000,10.057243002333488485922171833,10.057416530394798647207714672,10.080442572820942425257719743,0.000017254038832501032797113840409,0.0023067525048436394472742827104
1.8046464296237998496508225799e8,10000.000000000000000000000000,10.057044252870536655821242372,10.057226447390885697760647741,10.080252397606592501631936477,0.000018116110038696407394090955931,0.0023076506528676802851700297696
1.8046464296237998496508225799e12,1.0000000000000000000000000000e8,10.057044145807581770258797449,10.057226427857477052376835865,10.080252378063961890446336989,0.000018124813538903368215756956669,0.0023076593798243188024135592403
