sample_type,H0,T,T_ratio,t0,sigma1,xi,zfr_R,L,log10_x,log_x_offset,number_low_zeros,slow,s1,low_weight_base,low_weight_tail,low_reciprocal_base,low_reciprocal_tail,low_error_base,low_error_tail,low_total,zfr_factor,high_weight_part,high_reciprocal_part,high_error_part,high_bracket,high_total,hybrid_zero_bound,ch_H0_zero_bound,ch_same_T_zero_bound,zero_ratio_H0,zero_ratio_same_T,truncation_H0,truncation_T,truncation_saving,ch_H0_combined,hybrid_combined,combined_ratio,combined_margin,hybrid_combined_wins,high_fraction
boundary,3.0001753328000000000000000000e12,3.0001753628017533280000000000e12,1.0000000100000000000000000000,20000.000000000000000000000000,0.50000100000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,108.72969185715552490358217230,47.220705192603577714203592164,80.000000000000000000000000000,22491,4.9273990504676354076693531890e12,0.023032850249880258685275725514,2.8221569856215460006964284013e-22,1.1422739256894144747878153626e-35,5.6670051404595486497762288857e-26,1.9375438154370295244391980357e-48,5.2543473070302765888086204998e-35,2.8655937445372786811394311314e-47,2.8227236861362316176846782992e-22,0.50619193546569064060781001857,4.3360702465084006818138474188e-8,1.4444124177496480367453671020e-20,1.2614959998025323036504540478e-19,8.5660595175885730182547688552e-8,4.3360702465224600542296223899e-8,4.3360702465224882814664837522e-8,2.7876379920506899071853679869e-22,2.7876379941370562345141118437e-22,1.5554638941237539142575868614e14,1.5554638929595900239314864280e14,1.0471363520804003986785406528e-12,1.0471363416090369825881708269e-12,1.0471363416090369825882799511e-20,1.0471363523591641978836096435e-12,4.3361749601566491851647425693e-8,41409.840756529823550467651495,-4.3360702465214132687449542083e-8,False,0.99999999999999349013386395194
boundary,3.0001753328000000000000000000e12,3.0001753628017533280000000000e12,1.0000000100000000000000000000,20000.000000000000000000000000,0.50000100000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,188.72969185715552490358217230,81.964263744863723926293905678,160.00000000000000000000000000,22491,4.9273990504676354076693531890e12,0.023032850249880258685275725514,1.1989522638966178691835672854e-39,8.4236523145294403910029603319e-53,2.4075445403230632497088555621e-43,1.4178942703364260558560067529e-65,2.2322328740601976812259816962e-52,2.1105397207594785227017480317e-64,1.1991930183509576353190897103e-39,0.30673219038552002841980518459,2.6274861987941546087450314101e-8,8.7525650583270467848027864293e-21,7.6441642798204736055642227223e-20,8.5660595175885730182547688552e-8,2.6274861988026740295306845884e-8,2.6274861988026740295306845884e-8,1.1842873725741049204320179210e-39,1.1842873734604672469124332419e-39,2.2186221517263228368233682600e31,2.2186221500658279805461790215e31,1.0471363520804003986785406528e-12,1.0471363416090369825881708269e-12,1.0471363416090369825882799511e-20,1.0471363520804003986785406540e-12,2.6275909124368349332289434054e-8,25093.111391047240782224515919,-2.6274861988016268931890755514e-8,False,1.0000000000000000000000000000
boundary,3.0001753328000000000000000000e12,3.0001753628017533280000000000e12,1.0000000100000000000000000000,20000.000000000000000000000000,0.50000100000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,348.72969185715552490358217230,151.45138084938401635047453270,320.00000000000000000000000000,22491,4.9273990504676354076693531890e12,0.023032850249880258685275725514,2.1639306574542132205811215593e-74,2.8094759655654740577190676588e-87,4.3452601049017328167321016830e-78,4.7062421487702247317197542048e-100,4.0288486007417076463192964661e-87,7.0335456608515266861569282088e-99,2.1643651834653872263194262381e-74,0.11262832470491506000945892232,9.6478093278546563192632757777e-9,3.2138352944017860418721638113e-21,2.8068440274339608630135817878e-20,8.5660595175885730182547688552e-8,9.6478093278859385948320171723e-9,9.6478093278859385948320171723e-9,2.1374627079981735390770668501e-74,2.1374627095979258141591354294e-74,4.5136737552354914084259306405e65,4.5136737518572992058239562589e65,1.0471363520804003986785406528e-12,1.0471363416090369825881708269e-12,1.0471363416090369825882799511e-20,1.0471363520804003986785406528e-12,9.6488564642275476318146053432e-9,9214.5177130539507180193788608,-9.6478093278754672314159268025e-9,False,1.0000000000000000000000000000
boundary,3.0001753328000000000000000000e12,3.0001753628017533280000000000e12,1.0000000100000000000000000000,20000.000000000000000000000000,0.50000100000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,668.72969185715552490358217230,290.42561505842460119883578676,640.00000000000000000000000000,22491,4.9273990504676354076693531890e12,0.023032850249880258685275725514,7.0489793011493815028883665644e-144,1.7552516504596359319058185571e-156,1.4154634961176245499821527983e-147,2.9322544710569358782377463408e-169,1.3123928114916431099591986069e-156,4.3923205889415852667619821504e-168,7.0503947646485667719003046818e-144,0.015185327432715358913460674551,1.3007841858228848216119829637e-9,4.3331143731536416627966575369e-22,3.7843806805097706954455860870e-21,8.5660595175885730182547688552e-8,1.3007841858271025137298080986e-9,1.3007841858271025137298080986e-9,6.9627602593252839399679439470e-144,6.9627602645364586304206743144e-144,1.8682018874410492706145186752e134,1.8682018860428212658281219289e134,1.0471363520804003986785406528e-12,1.0471363416090369825881708269e-12,1.0471363416090369825882799511e-20,1.0471363520804003986785406528e-12,1.3018313221687115507123962694e-9,1243.2299953891347317431202879,-1.3007841858166311503137177287e-9,False,1.0000000000000000000000000000
boundary,3.0001753328000000000000000000e12,3.0001783329753328000000000000e12,1.0000010000000000000000000000,20000.000000000000000000000000,0.50000100000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,28.730692847155024953915505047,12.477581364776654712778776198,0.00099999999999999999999999999576,22491,4.9274039285926465893782117509e12,0.023032850249880258685275725514,0.000066396183129150545787198116121,7.0958560921376445841325979285e-17,1.3332620591441115291257603458e-8,1.2648878571726567611403918413e-29,1.2361759093091476701478895506e-17,1.7960078532698913117819457014e-28,0.000066409515749825307222504033897,0.83534979084114559729105229755,7.1505839112349397839169447311e-6,2.3833732934669583092755418835e-18,2.0815473906560889452053190541e-17,8.5599876718206186274367461895e-6,7.1505839112581386311169725789e-6,0.000073560099661083445853621006476,0.000065584058551400367160854279790,0.000065584063459939659707565494786,1.1216155463058449632265197528,1.1216154623602385197286293008,1.0471363520804003986785406528e-12,1.0471353049450954535830870697e-12,1.0471353049450954535830882462e-18,0.000065584059598536719241254678468,0.000073560100708218750798716460059,1.1216155443640757676350683191,-7.9760411096820315574617815907e-6,False,0.097207371172732580659998487428
boundary,3.0001753328000000000000000000e12,3.0001783329753328000000000000e12,1.0000010000000000000000000000,20000.000000000000000000000000,0.50000100000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,28.739692847155024953915505047,12.481490015113783979227636358,0.010000000000000000000000000008,22491,4.9274039285926465893782117509e12,0.023032850249880258685275725514,0.000066098071559164940509965170723,7.0662093334735934727018211222e-17,1.3272758589301538836740406701e-8,1.2595774357291943157876400064e-29,1.2306256152450188675909393741e-17,1.7884977729883725462682319284e-28,0.000066111344317837210398289288699,0.83530271532131651877187936099,7.1501809453655596320709468399e-6,2.3832389802272031128538531462e-18,2.0814300865919252042068045690e-17,8.5599876718206186274367461895e-6,7.1501809453887571719170932951e-6,0.000073261525263225967570206381994,0.000065289593331573566560643052926,0.000065289598218074056786582169199,1.1221011117524794480611032309,1.1221010277705315986153454111,1.0471363520804003986785406528e-12,1.0471353049450954535830870697e-12,1.0471353049450954535830882462e-18,0.000065289594378709918641043451604,0.000073261526310361272515301835577,1.1221011097941649402526391220,-7.9719319316513538742583839730e-6,False,0.097598035526811922594030738722
boundary,3.0001753328000000000000000000e12,3.0001783329753328000000000000e12,1.0000010000000000000000000000,20000.000000000000000000000000,0.50000100000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,28.829692847155024953915505047,12.520576518485076643716237961,0.10000000000000000000000000001,22491,4.9274039285926465893782117509e12,0.023032850249880258685275725514,0.000063189589964585722860781804997,6.7764331762021380973379771350e-17,1.2688723788350918623912920321e-8,1.2076784428605086264166888582e-29,1.1764749892535473208439932785e-17,1.7150936598074732027531218278e-28,0.000063202278688453602861060458358,0.83483210600819684284149619446,7.1461525354470243062781362986e-6,2.3818962640610604898181647480e-18,2.0802574094709357758608428306e-17,8.5599876718206186274367461895e-6,7.1461525354702087766369067168e-6,0.000070348431223923811637697365075,0.000062416686814891481531671680068,0.000062416691486373645163877700116,1.1270773059863850503329638605,1.1270772216320015261841597980,1.0471363520804003986785406528e-12,1.0471353049450954535830870697e-12,1.0471353049450954535830882462e-18,0.000062416687862027833612072078747,0.000070348432271059116582792818658,1.1270773038544501733615890255,-7.9317444090312829707207399107e-6,False,0.10158225863947871456178488510
boundary,3.0001753328000000000000000000e12,3.0001783329753328000000000000e12,1.0000010000000000000000000000,20000.000000000000000000000000,0.50000100000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.229692847155024953915505047,12.694294311246377374776689528,0.50000000000000000000000000000,22491,4.9274039285926465893782117509e12,0.023032850249880258685275725514,0.000051735260578394153884886700335,5.6250525855399306769761593238e-17,1.0388648382835050498362979076e-8,1.0015923987509056779747630254e-29,9.6321625392896741225641923590e-18,1.4234648179243248328810625806e-28,0.000051745649226842871623779904658,0.83274371486726712908426893155,7.1282759330267845579478691891e-6,2.3759377832830945066311033707e-18,2.0750534994709173498067489731e-17,8.5599876718206186274367461895e-6,7.1282759330499110307258614571e-6,0.000058873925159892782654505766115,0.000051102461000588643537555642597,0.000051102464825274753358511754305,1.1520761232852292669380787381,1.1520760370598473552995133975,1.0471363520804003986785406528e-12,1.0471353049450954535830870697e-12,1.0471353049450954535830882462e-18,0.000051102462047724995617956041276,0.000058873926207028087599601219698,1.1520761201690294258813301935,-7.7714641593030919816451784224e-6,False,0.12107696087343554623411863634
boundary,3.0001753328000000000000000000e12,3.0001783329753328000000000000e12,1.0000010000000000000000000000,20000.000000000000000000000000,0.50000100000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,29.729692847155024953915505047,12.911441552198003288602253988,1.0000000000000000000000000000,22491,4.9274039285926465893782117509e12,0.023032850249880258685275725514,0.000040291461450856549393402039946,4.4557338892912813793971208070e-17,8.0906874956054211569913662665e-9,7.9252991407431307896356209646e-30,7.5015357282698497675018748327e-18,1.1273499167045346090393524279e-28,0.000040299552138404213689180334636,0.83014057102042815616126494057,7.1059930537899395420667522935e-6,2.3685106388800755744413741333e-18,2.0685669146398683643670589142e-17,8.5599876718206186274367461895e-6,7.1059930538129937218520310527e-6,0.000047405545192217207411032365689,0.000039798636644134363542707208382,0.000039798639622802900873593025739,1.1911349028385365990338765302,1.1911348136898598495657322561,1.0471363520804003986785406528e-12,1.0471353049450954535830870697e-12,1.0471353049450954535830882462e-18,0.000039798637691270715623107607060,0.000047405546239352512356127819272,1.1911348978095867741309236345,-7.6069085480817967330202122116e-6,False,0.14989792913466203978649473288
boundary,3.0001753328000000000000000000e12,3.0001783329753328000000000000e12,1.0000010000000000000000000000,20000.000000000000000000000000,0.50000100000000000000000000000,1.0000000000000000000000000000,5.5586910000000000000000000000,30.729692847155024953915505047,13.345736034101255116253382907,2.0000000000000000000000000000,22491,4.9274039285926465893782117509e12,0.023032850249880258685275725514,0.000024438006694574161133770604305,2.7934443166692821334117881094e-17,4.9072500242383100276242579230e-9,4.9584358893975033638714864349e-30,4.5499114141254019976370736180e-18,7.0652254519797886110895198469e-29,0.000024442913944630883798379122397,0.82495867005043304405343544435,7.0616360453703299857635181299e-6,2.3537259289098476743955243073e-18,2.0556545124809232215952815802e-17,8.5599876718206186274367461895e-6,7.0616360453932402568172372098e-6,0.000031504549990024124055196359606,0.000024139093339430202690576880406,0.000024139095146083995703143913801,1.3051256543493601297580347892,1.3051255566692192827720683534,1.0471363520804003986785406528e-12,1.0471353049450954535830870697e-12,1.0471353049450954535830882462e-18,0.000024139094386566554770977279085,0.000031504551037159429000291813190,1.3051256411131878591592477692,-7.3654566505928742293145341049e-6,False,0.22414654542373398088278364663
